iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,6/2/20,49534,2381,1992.714,672,22,24.429,300.772,14.458,12.1,4.08,0.134,0.148,12704,333073,2.022,0.077,10662,0.065,5.35,0.187,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/3/20,52445,2911,2242,709,37,26.714,318.448,17.676,13.614,4.305,0.225,0.162,12510,345583,2.098,0.076,11304,0.069,5.042,0.198,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/4/20,55140,2695,2406.857,746,37,28.857,334.812,16.364,14.615,4.53,0.225,0.175,12694,358277,2.175,0.077,11786,0.072,4.897,0.204,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/5/20,57563,2423,2463.143,781,35,31.714,349.525,14.713,14.956,4.742,0.213,0.193,14088,372365,2.261,0.086,12185,0.074,4.947,0.202,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/6/20,60391,2828,2506.714,811,30,32.714,366.696,17.172,15.221,4.924,0.182,0.199,12486,384851,2.337,0.076,12542,0.076,5.003,0.2,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/7/20,63026,2635,2631.143,846,35,33.714,382.696,16,15.976,5.137,0.213,0.205,13136,397987,2.417,0.08,12722,0.077,4.835,0.207,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/8/20,65769,2743,2659.429,888,42,34,399.352,16.656,16.148,5.392,0.255,0.206,12944,410931,2.495,0.079,12937,0.079,4.865,0.206,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/9/20,68504,2735,2710,930,42,36.857,415.959,16.607,16.455,5.647,0.255,0.224,14564,425495,2.584,0.088,13203,0.08,4.872,0.205,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/10/20,71675,3171,2747.143,975,45,38,435.213,19.254,16.681,5.92,0.273,0.231,16065,441560,2.681,0.098,13711,0.083,4.991,0.2,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/11/20,74865,3190,2817.857,1012,37,38,454.583,19.37,17.11,6.145,0.225,0.231,15772,457332,2.777,0.096,14151,0.086,5.022,0.199,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/12/20,78052,3187,2927,1049,37,38.286,473.935,19.352,17.773,6.37,0.225,0.232,15990,473322,2.874,0.097,14422,0.088,4.927,0.203,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/13/20,81523,3471,3018.857,1095,46,40.571,495.011,21.076,18.331,6.649,0.279,0.246,16638,489960,2.975,0.101,15016,0.091,4.974,0.201,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/14/20,84379,2856,3050.429,1139,44,41.857,512.352,17.342,18.522,6.916,0.267,0.254,14505,504465,3.063,0.088,15211,0.092,4.987,0.201,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/15/20,87520,3141,3107.286,1171,32,40.429,531.425,19.072,18.868,7.11,0.194,0.245,15038,519503,3.154,0.091,15510,0.094,4.991,0.2,samples tested,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/16/20,90619,3099,3159.286,1209,38,39.857,550.242,18.817,19.183,7.341,0.231,0.242,17214,536717,3.259,0.105,15889,0.096,5.029,0.199,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/17/20,94481,3862,3258,1262,53,41,573.692,23.45,19.783,7.663,0.322,0.249,17527,554244,3.365,0.106,16098,0.098,4.941,0.202,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/18/20,98489,4008,3374.857,1305,43,41.857,598.029,24.337,20.492,7.924,0.261,0.254,16259,570503,3.464,0.099,16167,0.098,4.79,0.209,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/19/20,102292,3803,3462.857,1343,38,42,621.121,23.092,21.027,8.155,0.231,0.255,12045,582548,3.537,0.073,15604,0.095,4.506,0.222,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/20/20,105535,3243,3430.286,1388,45,41.857,640.812,19.692,20.829,8.428,0.273,0.254,17031,599579,3.641,0.103,15660,0.095,4.565,0.219,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/21/20,108775,3240,3485.143,1425,37,40.857,660.486,19.673,21.162,8.653,0.225,0.248,15585,615164,3.735,0.095,15814,0.096,4.538,0.22,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/22/20,112306,3531,3540.857,1464,39,41.857,681.926,21.44,21.5,8.889,0.237,0.254,15555,630719,3.83,0.094,15888,0.096,4.487,0.223,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/23/20,115786,3480,3595.286,1502,38,41.857,703.057,21.131,21.831,9.12,0.231,0.254,16292,647011,3.929,0.099,15756,0.096,4.382,0.228,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/24/20,119198,3412,3531,1545,43,40.429,723.775,20.718,21.44,9.381,0.261,0.245,16433,663444,4.028,0.1,15600,0.095,4.418,0.226,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/25/20,122660,3462,3453,1582,37,39.571,744.796,21.021,20.967,9.606,0.225,0.24,17999,681443,4.138,0.109,15849,0.096,4.59,0.218,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/26/20,126606,3946,3473.429,1621,39,39.714,768.756,23.96,21.091,9.843,0.237,0.241,18498,699941,4.25,0.112,16770,0.102,4.828,0.207,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/27/20,130474,3868,3562.714,1661,40,39,792.243,23.487,21.633,10.086,0.243,0.237,15157,715098,4.342,0.092,16503,0.1,4.632,0.216,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/28/20,133978,3504,3600.429,1695,34,38.571,813.519,21.276,21.862,10.292,0.206,0.234,18099,733197,4.452,0.11,16862,0.102,4.683,0.214,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/29/20,137787,3809,3640.143,1738,43,39.143,836.648,23.128,22.103,10.553,0.261,0.238,17837,751034,4.56,0.108,17188,0.104,4.722,0.212,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,6/30/20,141801,4014,3716.429,1783,45,40.143,861.021,24.373,22.566,10.826,0.273,0.244,18426,769460,4.672,0.112,17493,0.106,4.707,0.212,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/1/20,145483,3682,3755,1847,64,43.143,883.378,22.357,22.8,11.215,0.389,0.262,17875,787335,4.781,0.109,17699,0.107,4.713,0.212,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/2/20,149258,3775,3799.714,1888,41,43.714,906.3,22.922,23.072,11.464,0.249,0.265,18362,805697,4.892,0.111,17751,0.108,4.672,0.214,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/3/20,153277,4019,3810.143,1926,38,43.571,930.704,24.404,23.135,11.695,0.231,0.265,14650,820347,4.981,0.089,17201,0.104,4.515,0.222,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/4/20,156391,3114,3702.429,1968,42,43.857,949.612,18.908,22.481,11.95,0.255,0.266,14727,835074,5.071,0.089,17139,0.104,4.629,0.216,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/5/20,159679,3288,3671.571,1997,29,43.143,969.577,19.965,22.294,12.126,0.176,0.262,13988,849062,5.156,0.085,16552,0.101,4.508,0.222,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/6/20,162417,2738,3518.571,2052,55,44.857,986.202,16.625,21.365,12.46,0.334,0.272,14245,863307,5.242,0.086,16039,0.097,4.558,0.219,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/7/20,165618,3201,3402.429,2096,44,44.714,1005.639,19.437,20.66,12.727,0.267,0.272,13173,876480,5.322,0.08,15289,0.093,4.494,0.223,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/8/20,168645,3027,3308.857,2151,55,43.429,1024.019,18.38,20.092,13.061,0.334,0.264,15672,892152,5.417,0.095,14974,0.091,4.525,0.221,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/9/20,172134,3489,3268,2197,46,44.143,1045.204,21.185,19.843,13.34,0.279,0.268,15632,907784,5.512,0.095,14584,0.089,4.463,0.224,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/10/20,175494,3360,3173.857,2238,41,44.571,1065.606,20.402,19.272,13.589,0.249,0.271,13488,921272,5.594,0.082,14418,0.088,4.543,0.22,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/11/20,178443,2949,3150.286,2275,37,43.857,1083.512,17.906,19.129,13.814,0.225,0.266,11184,932456,5.662,0.068,13912,0.084,4.416,0.226,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/12/20,181129,2686,3064.286,2305,30,44,1099.822,16.309,18.606,13.996,0.182,0.267,8068,940524,5.711,0.049,13066,0.079,4.264,0.235,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/13/20,183795,2666,3054,2352,47,42.857,1116.01,16.188,18.544,14.281,0.285,0.26,12423,952947,5.786,0.075,12806,0.078,4.193,0.238,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/14/20,186894,3099,3039.429,2391,39,42.143,1134.827,18.817,18.456,14.518,0.237,0.256,13453,966400,5.868,0.082,12846,0.078,4.226,0.237,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/15/20,190057,3163,3058.857,2424,33,39,1154.033,19.206,18.573,14.719,0.2,0.237,14002,980402,5.953,0.085,12607,0.077,4.121,0.243,samples tested,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/16/20,193590,3533,3065.143,2457,33,37.143,1175.486,21.453,18.612,14.919,0.2,0.226,12829,993231,6.031,0.078,12207,0.074,3.983,0.251,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/17/20,196323,2733,2975.571,2496,39,36.857,1192.08,16.595,18.068,15.156,0.237,0.224,13520,1006751,6.113,0.082,12211,0.074,4.104,0.244,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/18/20,199357,3034,2987.714,2547,51,38.857,1210.503,18.423,18.142,15.465,0.31,0.236,10923,1017674,6.179,0.066,12174,0.074,4.075,0.245,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/19/20,202066,2709,2991,2581,34,39.429,1226.952,16.449,18.161,15.672,0.206,0.239,10625,1028299,6.244,0.065,12539,0.076,4.192,0.239,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/20/20,204525,2459,2961.429,2618,37,38,1241.883,14.931,17.982,15.897,0.225,0.231,13362,1041661,6.325,0.081,12673,0.077,4.279,0.234,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/21/20,207453,2928,2937,2668,50,39.571,1259.662,17.779,17.834,16.2,0.304,0.24,12898,1054559,6.403,0.078,12594,0.076,4.288,0.233,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/22/20,210510,3057,2921.857,2709,41,40.714,1278.224,18.562,17.742,16.449,0.249,0.247,12050,1066609,6.476,0.073,12315,0.075,4.215,0.237,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/23/20,213254,2744,2809.143,2751,42,42,1294.886,16.662,17.057,16.704,0.255,0.255,12398,1079007,6.552,0.075,12254,0.074,4.362,0.229,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/24/20,216110,2856,2826.714,2801,50,43.571,1312.228,17.342,17.164,17.008,0.304,0.265,12027,1091034,6.625,0.073,12040,0.073,4.259,0.235,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/25/20,218658,2548,2757.286,2836,35,41.286,1327.699,15.472,16.742,17.22,0.213,0.251,10446,1101480,6.688,0.063,11972,0.073,4.342,0.23,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/26/20,221178,2520,2730.286,2874,38,41.857,1343.001,15.302,16.578,17.451,0.231,0.254,10078,1111558,6.749,0.061,11894,0.072,4.356,0.23,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/27/20,223453,2275,2704,2928,54,44.286,1356.815,13.814,16.419,17.779,0.328,0.269,12859,1124417,6.828,0.078,11822,0.072,4.372,0.229,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/28/20,226225,2772,2681.714,2965,37,42.429,1373.647,16.832,16.283,18.004,0.225,0.258,12714,1137131,6.905,0.077,11796,0.072,4.399,0.227,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/29/20,229185,2960,2667.857,3000,35,41.571,1391.62,17.973,16.199,18.216,0.213,0.252,14127,1151258,6.99,0.086,12093,0.073,4.533,0.221,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/30/20,232194,3009,2705.714,3035,35,40.571,1409.891,18.271,16.429,18.429,0.213,0.246,12937,1164195,7.069,0.079,12170,0.074,4.498,0.222,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,7/31/20,234889,2695,2682.714,3083,48,40.286,1426.255,16.364,16.29,18.72,0.291,0.245,12614,1176809,7.146,0.077,12254,0.074,4.568,0.219,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/1/20,237661,2772,2714.714,3111,28,39.286,1443.086,16.832,16.484,18.89,0.17,0.239,8802,1185611,7.199,0.053,12019,0.073,4.427,0.226,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/2/20,239860,2199,2668.857,3132,21,36.857,1456.439,13.352,16.205,19.018,0.128,0.224,3684,1189295,7.221,0.022,11105,0.067,4.161,0.24,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/3/20,240746,886,2470.429,3154,22,32.286,1461.819,5.38,15.001,19.151,0.134,0.196,4249,1193544,7.247,0.026,9875,0.06,3.997,0.25,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/4/20,242102,1356,2268.143,3184,30,31.286,1470.052,8.234,13.772,19.333,0.182,0.19,7712,1201256,7.294,0.047,9161,0.056,4.039,0.248,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/5/20,244020,1918,2119.286,3234,50,33.429,1481.698,11.646,12.868,19.637,0.304,0.203,11160,1212416,7.362,0.068,8737,0.053,4.123,0.243,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/6/20,246674,2654,2068.571,3267,33,33.143,1497.814,16.115,12.56,19.837,0.2,0.201,12708,1225124,7.439,0.077,8704,0.053,4.208,0.238,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/7/20,249651,2977,2108.857,3306,39,31.857,1515.89,18.076,12.805,20.074,0.237,0.193,12699,1237823,7.516,0.077,8716,0.053,4.133,0.242,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/8/20,252502,2851,2120.143,3333,27,31.714,1533.201,17.311,12.874,20.238,0.164,0.193,11737,1249560,7.587,0.071,9136,0.055,4.309,0.232,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/9/20,255113,2611,2179,3365,32,33.286,1549.056,15.854,13.231,20.432,0.194,0.202,10759,1260319,7.653,0.065,10146,0.062,4.656,0.215,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/10/20,257600,2487,2407.714,3399,34,35,1564.157,15.101,14.62,20.639,0.206,0.213,12849,1273168,7.731,0.078,11375,0.069,4.724,0.212,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/11/20,260507,2907,2629.286,3438,39,36.286,1581.808,17.651,15.965,20.876,0.237,0.22,14820,1287988,7.821,0.09,12390,0.075,4.712,0.212,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/12/20,263503,2996,2783.286,3471,33,33.857,1600,18.192,16.9,21.076,0.2,0.206,14751,1302739,7.91,0.09,12903,0.078,4.636,0.216,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/13/20,266498,2995,2832,3513,42,35.143,1618.186,18.186,17.196,21.331,0.255,0.213,13162,1315901,7.99,0.08,12968,0.079,4.579,0.218,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/14/20,269115,2617,2780.571,3557,44,35.857,1634.076,15.891,16.884,21.598,0.267,0.218,12856,1328757,8.068,0.078,12991,0.079,4.672,0.214,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/15/20,271881,2766,2768.429,3591,34,36.857,1650.871,16.795,16.81,21.805,0.206,0.224,12891,1341648,8.147,0.078,13155,0.08,4.752,0.21,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/16/20,274525,2644,2773.143,3625,34,37.143,1666.926,16.054,16.839,22.011,0.206,0.226,10018,1351666,8.207,0.061,13050,0.079,4.706,0.213,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/17/20,276549,2024,2707,3657,32,36.857,1679.216,12.29,16.437,22.205,0.194,0.224,12523,1364189,8.283,0.076,13003,0.079,4.803,0.208,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/18/20,279144,2595,2662.429,3694,37,36.571,1694.973,15.757,16.166,22.43,0.225,0.222,14630,1378819,8.372,0.089,12976,0.079,4.874,0.205,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/19/20,282344,3200,2691.571,3740,46,38.429,1714.403,19.431,16.343,22.709,0.279,0.233,14678,1393497,8.461,0.089,12965,0.079,4.817,0.208,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/20/20,285091,2747,2656.143,3781,41,38.286,1731.083,16.68,16.128,22.958,0.249,0.232,14059,1407556,8.547,0.085,13094,0.08,4.93,0.203,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/21/20,287959,2868,2692,3822,41,37.857,1748.498,17.415,16.346,23.207,0.249,0.23,12943,1420499,8.625,0.079,13106,0.08,4.868,0.205,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/22/20,290360,2401,2639.857,3861,39,38.571,1763.077,14.579,16.029,23.444,0.237,0.234,11356,1431855,8.694,0.069,12887,0.078,4.882,0.205,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,8/23/20,292625,2265,2585.714,3907,46,40.286,1776.83,13.753,15.701,23.723,0.279,0.245,10801,1442656,8.76,0.066,12999,0.079,5.027,0.199,samples tested,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
